"","gutenberg_id","text"
"1055",30001,"as in the anaphoric clock, and fitted with 30 leaf-shaped gear teeth"
"1056",30001,"(see fig. 13). These are driven by a pinion of 6 leaves mounted on a"
"1057",30001,"horizontal axle (shown very diagrammatically in the illustration) and at"
"1058",30001,"the other end of this axle is a wheel on which is mounted the special"
"1059",30001,"mercury drum which is powered by a normal weight drive."
"1060",30001,""
"1061",30001,"It is the mercury drum which forms the most novel feature of this"
"1062",30001,"device; the fluid, constrained in 12 chambers so as to just fill 6 of"
"1063",30001,"them, must slowly filter through small holes in the constraining walls."
"1064",30001,"In practice, of course, the top mercury surfaces will not be level, but"
"1065",30001,"higher on the right so as to balance dynamically the moment of the"
"1066",30001,"applied weight on its driven rope. This curious arrangement shows point"
"1067",30001,"of resemblance to the Indian ""mercury-holes,"" to the perpetual-motion"
"1068",30001,"devices found in the medieval European tradition and also in the texts"
"1069",30001,"associated with Ri[d.]w[=a]n, which we shall next examine."
"1070",30001,""
"1071",30001,"[Illustration: Figure 15.--ANOTHER PERPETUAL MOTION WHEEL, after the"
"1072",30001,"text cited in figure 14.]"
"1073",30001,""
"1074",30001,"It is of the greatest interest to our theme that the Islamic"
"1075",30001,"contributions to horology and perpetual motion seem to form a closely"
"1076",30001,"knit corpus. A most important series of horological texts, including"
"1077",30001,"those of Ri[d.]w[=a]n and al-Jazar[=i], have been edited by Wiedemann"
"1078",30001,"and Hauser.[23] Other Islamic texts give versions of the water clocks"
"1079",30001,"and automata of Archimedes and of Hero and Philo of Alexandria.[24] In"
"1080",30001,"at least three cases[25] these texts are found also associated with"
"1081",30001,"texts describing perpetual-motion wheels and other hydraulic devices."
"1082",30001,"Three manuscripts of this type have been published in German translation"
"1083",30001,"by Schmeller.[26] The devices include a many chambered wheel (see fig."
"1084",30001,"14) similar to the Alfonsine mercury ""escapement,"" a wheel of slanting"
"1085",30001,"tubes constructed like the noria (see fig. 15), wheels of weights"
"1086",30001,"swinging on arms as described by Villard of Honnecourt, and a remarkable"
"1087",30001,"device which seems to be the earliest known example of a weight drive."
"1088",30001,"This latter machine is a pump, in which a chain of buckets is used to"
"1089",30001,"raise water by passing over a pulley which is geared to a drum powered"
"1090",30001,"by a falling weight (see fig. 16); perhaps for balance, the whole"
"1091",30001,"arrangement is made in duplicate with common axles for the corresponding"
"1092",30001,"parts."
"1093",30001,""
"1094",30001,"[Illustration: Figure 16.--ISLAMIC PUMP POWERED BY A WEIGHT DRIVE,"
"1095",30001,"after the text cited in figure 14.]"
"1096",30001,""
"1097",30001,"The Islamic tradition of water clocks did not involve the use of gears,"
"1098",30001,"though very occasionally a pair is used to turn power through an angle"
"1099",30001,"when this is dictated by the use of a water wheel in the automata. In"
"1100",30001,"the main, everything is worked by floats and strings or by hydraulic or"
"1101",30001,"pneumatic forces, as in Heros devices. The automata are very elaborate,"
"1102",30001,"with figures of men, monkeys, peacocks, etc., symbolizing the passage of"
"1103",30001,"hours."
"1104",30001,""
"1105",30001,""
"1106",30001,"MEDIEVAL EUROPE"
"1107",30001,""
"1108",30001,"Echoes from nearly all the developments already noted from other parts"
"1109",30001,"of the world are found to occur in medieval Europe, often coming"
"1110",30001,"through channels of communication more precisely determinable than"
"1111",30001,"those hitherto mentioned. Before the influx of Islamic learning at the"
"1112",30001,"time of transmission of the Toledo Tables (12th century) and the"
"1113",30001,"Alfonsine Tables (which reached Paris _ca._ 1292), there are occasional"
"1114",30001,"references to the most primitive mechanized ""visual aids"" in astronomy."
"1115",30001,""
"1116",30001,"The most famous of these occurs in an historical account by Richer of"
"1117",30001,"Rheims about his teacher Gerbert (born 946, later Pope Sylvester II,"
"1118",30001,"990-1003). Several instruments made by Gerbert are described in detail;"
"1119",30001,"he includes a fine celestial globe made of wood covered with horsehide"
"1120",30001,"and having the stars and lines painted in color, and an armillary sphere"
"1121",30001,"having sighting tubes similar to those always found on Chinese"
"1122",30001,"instruments but never on the Ptolemaic variety. Lastly, he cites ""the"
"1123",30001,"construction of a sphere, most suitable for recognizing the planets,"""
"1124",30001,"but unfortunately it is not clear from the description whether or not"
"1125",30001,"the model planets were actually to be animated mechanically. The text"
"1126",30001,"runs:[27]"
"1127",30001,""
"1128",30001,"  Within this oblique circle (the zodiac on the ecliptic of"
"1129",30001,"  the globe) he hung the circles of the wandering stars (the"
"1130",30001,"  planets) with marvellous ingenuity, whose orbits, heights"
"1131",30001,"  and even the distance from each other he demonstrated to"
"1132",30001,"  his pupils most effectually. Just how he accomplished this"
"1133",30001,"  it is unsuitable to enter into here because of its extent"
"1134",30001,"  lest we should appear to be wandering from our main theme."
"1135",30001,""
"1136",30001,"Thus, although there is a hint of mechanical complexity, there is really"
"1137",30001,"no justification for such an assumption; the description might well"
"1138",30001,"imply only a zodiac band on which the orbits of the planets were"
"1139",30001,"painted. On the other hand it is not inconceivable that Gerbert could"
"1140",30001,"have learned something of Islamic and other extra-European traditions"
"1141",30001,"during his period of study with the Bishop of Barcelona--a traveling"
"1142",30001,"scholarship that seems to have had many repercussions on the whole field"
"1143",30001,"of European scholarship."
"1144",30001,""
"1145",30001,"Once the floodgates of Arabic learning were opened, a stream of"
"1146",30001,"mechanized astronomical models poured into Europe. Astrolabes and"
"1147",30001,"equatoria rapidly became very popular, mainly through the reason for"
"1148",30001,"which they had been first devised, the avoidance of tedious written"
"1149",30001,"computation. Many medieval astrolabes have survived, and at least three"
"1150",30001,"medieval equatoria are known. Chaucer is well known for his treatise on"
"1151",30001,"the astrolabe; a manuscript in Cambridge, containing a companion"
"1152",30001,"treatise on the equatorium, has been tentatively suggested by the"
"1153",30001,"present author as also being the work of Chaucer and the only piece"
"1154",30001,"written in his own hand."
"1155",30001,""
"1156",30001,"The geared astrolabe of al-Biruni is another type of protoclock to have"
"1157",30001,"been transmitted. A specimen in the Science Museum, London,[28] though"
"1158",30001,"unfortunately now incomplete, has a very sophistocated arrangement of"
"1159",30001,"gears for moving pointers to indicate the correct relative positions and"
"1160",30001,"movements of the sun and moon (see figs. 17 and 18). Like the earlier"
"1161",30001,"Muslim example it contains wheels with odd numbers of gear teeth (14,"
"1162",30001,"27, 39); however, the teeth are no longer equilateral in shape, but"
"1163",30001,"approximate a more modern slightly rounded form. This example is French"
"1164",30001,"and appears to date from _ca._ 1300. Another Gothic astrolabe with a"
"1165",30001,"similar gear ring on the rete, said to date from _ca._ 1400 (it could"
"1166",30001,"well be much earlier) is now in the Billmeier collection (London).[29]"
"1167",30001,""
"1168",30001,"Turning from the mechanized astrolabe to the mechanized equatorium, we"
"1169",30001,"find the work of Richard of Wallingford (1292?-1336) of the greatest"
"1170",30001,"interest as providing an immediate precursor to that of de Dondi. He"
"1171",30001,"was the son of an ingenious blacksmith, making his way to Merton"
"1172",30001,"College, Oxford, then the most active and original school of astronomy"
"1173",30001,"in Europe, and winning later distinction as Abbot of St. Albans. A text"
"1174",30001,"by him, dated 1326-27, described in detail the construction of a great"
"1175",30001,"equatorium, more exact and much more elaborate than any that had gone"
"1176",30001,"before.[30] Nevertheless it is evidently a normal manually operated"
"1177",30001,"device like all the others. In addition to this instrument, Richard is"
"1178",30001,"said to have constructed _ca._ 1320, a fine planetary clock for his"
"1179",30001,"Abbey.[31] Bale, who seems to have seen it, regarded it as without rival"
"1180",30001,"in Europe, and the greatest curiosity of his time. Unfortunately, the"
"1181",30001,"issue was confused by Leland, who identified it as the Albion (_i.e._,"
"1182",30001,"all-by one), the name Richard gives to his manual equatorium. This clock"
"1183",30001,"was indeed so complex that Edward III censured the Abbot for spending so"
"1184",30001,"much money on it, but Richard replied that after his death nobody would"
"1185",30001,"be able to make such a thing again. He is said to have left a text"
"1186",30001,"describing the construction of this clock, but the absence of such a"
"1187",30001,"work has led many modern writers to support Leland's identification and"
"1188",30001,"suppose that the device was not a mechanical clock."
"1189",30001,""
"1190",30001,"[Illustration: Figure 17.--FRENCH GEARED ASTROLABE OF TREFOIL GOTHIC"
"1191",30001,"DESIGN, _ca._ A.D. 1300. The gearing on the pointer is, from the"
"1192",30001,"center: (32)/14-45+27-39, the last meshing with a concave annular gear"
"1193",30001,"of 180 teeth around the rim of the rete of the astrolabe. A second"
"1194",30001,"pointer, geared to this so as to follow the Moon, seems to be lacking."
"1195",30001,"(_Photo courtesy of Science Museum. London._)]"
"1196",30001,""
"1197",30001,"[Illustration: Figure 18.--GEAR TRAIN OF POINTER in figure 17. (_Photo"
"1198",30001,"courtesy of Science Museum, London._)]"
"1199",30001,""
"1200",30001,"A corrective for this view is to be had from a St. Albans manuscript"
"1201",30001,"(now at Gonville and Caius College, Cambridge) that described the"
"1202",30001,"methods for setting out toothed wheels for an astronomical horologium"
"1203",30001,"designed to show the motions of the planets. Although the manuscript"
"1204",30001,"copy is to be dated _ca._ 1340, it clearly indicates that a geared"
"1205",30001,"planetary device was known in St. Albans at an early date, and it is"
"1206",30001,"reasonable to suppose that this was in fact the machine made by Richard"
"1207",30001,"of Wallingford. Unfortunately the text does not appear to give any"
"1208",30001,"relevant information about the presence of an escapement or any other"
"1209",30001,"regulatory device, nor does it mention the source of power.[32] Now a"
"1210",30001,"geared version of the Albion would appear to correspond very closely"
"1211",30001,"indeed to the dial-work which forms the greater part of the de Dondi"
"1212",30001,"clock, and for this reason we suggest now that the two clocks were very"
"1213",30001,"closely related in other ways too. This, circumstantial though it be, is"
"1214",30001,"evidence for thinking that the weight drive and some form of escapement"
"1215",30001,"were known to Richard of Wallingford, _ca._ 1320. It would narrow the"
"1216",30001,"gap between the clock and the protoclocks to less than half a century,"
"1217",30001,"perhaps a single generation, in the interval _ca._ 1285-1320. In this"
"1218",30001,"connection it may be of interest that Richard of Wallingford knew only"
"1219",30001,"the Toledo tables corpus, that of the Alfonsine school did not arrive in"
"1220",30001,"England until after his death."
"1221",30001,""
"1222",30001,"There are, of course, many literary references to the water-clocks in"
"1223",30001,"medieval literature. In fact most of these are from quotations which"
"1224",30001,"have often been produced erroneously in the history of the mechanical"
"1225",30001,"clock, thereby providing many misleading starts for that history, as"
"1226",30001,"noted previously in the discussion of the horologium. There are however"
"1227",30001,"enough mentions to make it certain that water clocks of some sort were"
"1228",30001,"in use, especially for ecclesiastic purposes, from the end of the 12th"
"1229",30001,"century onwards. Thus, Jocelin of Brakelond tells of a fire in the Abbey"
"1230",30001,"Church of Bury St. Edmunds in the year 1198.[33] The relics would have"
"1231",30001,"been destroyed during the night, but just at the crucial moment the"
"1232",30001,"clock bell sounded for matins and the master of the vestry sounded the"
"1233",30001,"alarm. On this ""the young men amongst us ran to get water, some to the"
"1234",30001,"well and others to the clock""--probably the sole occasion on which a"
"1235",30001,"clock served as a fire hydrant."
"1236",30001,""
"1237",30001,"It seems probable that some of these water clocks could have been simple"
"1238",30001,"drip clepsydras, with perhaps a striking arrangement added. A most"
"1239",30001,"fortunate discovery by Drover has now brought to light a manuscript"
"1240",30001,"illumination that shows that these water clocks, at least by _ca,_ 1285,"
"1241",30001,"had become more complex and were rather similar in appearance to the"
"1242",30001,"Alfonsine mercury drum.[34] The illustration (fig. 19) is from a"
"1243",30001,"moralized Bible written in northern France, and accompanies the passage"
"1244",30001,"where King Hezekiah is given a sign by the Lord, the sun being moved"
"1245",30001,"back ten steps of the clock. The picture clearly shows the central water"
"1246",30001,"wheel and below it a dog's head spout gushing water into a bucket"
"1247",30001,"supported by chains, with a (weight?) cord running behind. Above the"
"1248",30001,"wheel is a carillon of bells, and to one side a rosette which might be a"
"1249",30001,"fly or a model sun. The wheel appears to have 15 compartments, each with"
"1250",30001,"a central hole (perhaps similar to that in the Alfonsine clock) and it"
"1251",30001,"is supported on a square axle by a bracket, the axle being wedged in the"
"1252",30001,"traditional fashion. The projections at the edge of the wheel might be"
"1253",30001,"gear teeth, but more likely they are used only for tripping the striking"
"1254",30001,"mechanism. If it were not for the running water spout it would be very"
"1255",30001,"close to the Alfonsine model; but with this evidence it seems impossible"
"1256",30001,"to arrive at a clear mechanical interpretation."
"1257",30001,""
"1258",30001,"From the adjacent region there is another account of a striking water"
"1259",30001,"clock, the evidence being inscriptions on slates, discovered in Villers"
"1260",30001,"Abbey near Brussels;[35] these may be closely dated as 1267 or 1268 and"
"1261",30001,"provide the remains of a memorandum for the sacrist and his assistants"
"1262",30001,"in charge of the clock."
"1263",30001,""
"1264",30001,"  Always set the clock, however long you may delay on [the"
"1265",30001,"  letter ""A""] afterwards you shall pour water from the"
"1266",30001,"  little pot (pottulo) that is there, into the reservoir"
"1267",30001,"  (cacabum) until it reaches the prescribed level, and you"
"1268",30001,"  must do the same when you set [the clock] after compline"
"1269",30001,"  so that you may sleep soundly."
"1270",30001,""
"1271",30001,"A quite different sort of evidence is to be had from the writings of"
"1272",30001,"Robertus Anglicus in 1271 where one gets the impression that just at"
"1273",30001,"this time there was active interest in the attempt to make a"
"1274",30001,"weight-driven anaphoric clock and to regulate its motion by some"
"1275",30001,"unstated method so that it would keep time with the diurnal rotation of"
"1276",30001,"the heavens:[36]"
"1277",30001,""
"1278",30001,"  Nor it is possible for any clock to follow the judgment of"
"1279",30001,"  astronomy with complete accuracy. Yet clockmakers"
"1280",30001,"  (artifices horologiorum) are trying to make a wheel"
"1281",30001,"  (circulum) which will make one complete revolution for"
"1282",30001,"  every one of the equinoctial circle, but they cannot quite"
"1283",30001,"  perfect their work. But if they could, it would be a"
"1284",30001,"  really accurate clock (horologium verax valde) and worth"
"1285",30001,"  more than an astrolabe or other astronomical instrument"
"1286",30001,"  for reckoning the hours, if one knew how to do this"
"1287",30001,"  according to the method aforesaid. The method of making"
"1288",30001,"  such a clock would be this, that a man make a disc"
"1289",30001,"  (circulum) of uniform weight in every part so far as could"
"1290",30001,"  possibly be done. Then a lead weight should be hung from"
"1291",30001,"  the axis of that wheel (axi ipsius rote) and this weight"
"1292",30001,"  would move that wheel so that it would complete one"
"1293",30001,"  revolution from sunrise to sunrise, minus as much time as"
"1294",30001,"  about one degree rises according to an approximately"
"1295",30001,"  correct estimate. For from sunrise to sunrise, the whole"
"1296",30001,"  equinoctial rises, and about one degree more, through"
"1297",30001,"  which degree the sun moves against the motion of the"
"1298",30001,"  firmament in the course of a natural day. Moreover, this"
"1299",30001,"  could be done more accurately if an astrolabe were"
"1300",30001,"  constructed with a network on which the entire equinoctial"
"1301",30001,"  circle was divided up."
"1302",30001,""
"1303",30001,"[Illustration: Figure 19.--MANUSCRIPT ILLUMINATION OF A MEDIEVAL"
"1304",30001,"WATERCLOCK, showing a partitioned wheel, a weight drive, and a carillion"
"1305",30001,"for striking. From Drover (see footnote 34).]"
"1306",30001,""
"1307",30001,"The text then continues with technical astronomical details of the"
"1308",30001,"slight difference between the rate of rotation of the sun and of the"
"1309",30001,"fixed stars (because of the annual rotation of the sun amongst the"
"1310",30001,"stars) but it gives no indication of any regulatory device. Again it"
"1311",30001,"should be noted, this source comes from France; Robertus, though of"
"1312",30001,"English origin, apparently being then a lecturer either at the"
"1313",30001,"University of Paris or at that of Montpellier. The date of this passage,"
"1314",30001,"1271, has been taken as a _terminus post quem_ for the invention of the"
"1315",30001,"mechanical clock. In the next section we shall describe the text of"
"1316",30001,"Peter Peregrinus, very close to this in place and date, which describes"
"1317",30001,"just such a machine, conflating it with accounts of an armillary sphere,"
"1318",30001,"perpetual motion, and the magnetic compass--so bringing all these"
"1319",30001,"threads together for the first time in Europe."
"1320",30001,""
"1321",30001,"[Illustration: Figure 20.--ARRANGEMENT FOR TURNING A FIGURE OF AN ANGEL."
"1322",30001,"It has been alleged that this drawing by Villard represents an"
"1323",30001,"escapement. After Lassus (see footnote 37).]"
"1324",30001,""
"1325",30001,"We have reserved to the last one section of evidence which may or may"
"1326",30001,"not be misleading, the famous notebook of Villard (Wilars) of"
"1327",30001,"Honnecourt, near Cambrai. The album, attributed to the period 1240-1251,"
"1328",30001,"contains many drawings with short annotations, three of which are of"
"1329",30001,"special interest to our investigations.[37] These comprise a steeplelike"
"1330",30001,"structure labeled ""cest li masons don orologe"" (this is the house of a"
"1331",30001,"clock), a device including a rope, wheel and axle (fig. 20), marked ""par"
"1332",30001,"chu fait om un angle tenir son doit ades vers le solel"" (by this means"
"1333",30001,"an angel is made to keep his finger directed towards the sun), and a"
"1334",30001,"perpetual motion wheel which we shall reserve for later discussion."
"1335",30001,""
"1336",30001,"The clock tower, according to Drover, shows no place for a dial but"
"1337",30001,"suggests the use of bells because of its open structure, suitable for"
"1338",30001,"letting out the sound. Moreover, he suggests that the delicacy of the"
"1339",30001,"line indicates that it was not really a full-size steeple but rather a"
"1340",30001,"small towerlike structure standing only a few feet high within the"
"1341",30001,"church. There is, alas, nothing to tell us about the clock it was"
"1342",30001,"intended to house; most probably it was a water clock similar to that of"
"1343",30001,"the illustrated Bible of _ca._ 1285."
"1344",30001,""
"1345",30001,"The drawing of the rope, wheel and axles, for turning an angel to point"
"1346",30001,"towards the sun can have a simple explanation or a more complicated one."
"1347",30001,"If taken at its face value the wheel on its horizontal axis acts as a"
"1348",30001,"windlass connected by the counterpoised rope to the vertical shaft which"
"1349",30001,"it turns, thereby moving (by hand) the figure of an angel (not shown)"
"1350",30001,"fixed to the top of this latter shaft. Such an explanation was in fact"
"1351",30001,"suggested by M. Quicherat,[38] who first called attention to the Villard"
"1352",30001,"album and pointed out that a leaden angel existed in Chartres before the"
"1353",30001,"fire there in 1836. It is a view also supported from another drawing in"
"1354",30001,"the album which describes an eagle whose head is made to turn towards"
"1355",30001,"the deacon when he reads the Gospel. Slight pressure on the tail of the"
"1356",30001,"bird causes a similar rope mechanism to operate."
"1357",30001,""
"1358",30001,"A quite different interpretation has been suggested by Fremont;[39] he"
"1359",30001,"believes that the wheel may have acted as a fly-wheel and the ropes and"
"1360",30001,"counterpoises, turning first one way then the other acted as a sort of"
"1361",30001,"mechanical escapement. Such an arrangement is however mechanically"
"1362",30001,"impossible without some complicated free-wheeling device between the"
"1363",30001,"drive and the escapement, and its only effect would be to oscillate the"
"1364",30001,"angel rapidly rather than turn it steadily. I believe that Fremont,"
"1365",30001,"over-anxious to provide a protoescapement, has done too much violence to"
"1366",30001,"the facts and turned away without good reason from the more simple and"
"1367",30001,"reasonable explanation. It is nevertheless still possible to adopt this"
"1368",30001,"simple interpretation and yet to have the system as part of a clock. If"
"1369",30001,"the left-hand counterpoise, conveniently raised higher than that on the"
"1370",30001,"right, is considered as a float fitting into a clepsydra jar, instead of"
"1371",30001,"as a simple weight, one would have a very suitable automatic system for"
"1372",30001,"turning the angel. On this explanation, the purpose of the wheel would"
"1373",30001,"be merely to provide the manual adjustment necessary to set the angel"
"1374",30001,"from time to time, compensating for irremediable inaccuracies of the"
"1375",30001,"clepsydra."
"1376",30001,""
"1377",30001,"[Illustration: Figure 21.--VILLARD'S PERPETUAL MOTION WHEEL, from Lassus"
"1378",30001,"(see footnote 37).]"
"1379",30001,""
"1380",30001,"Having discussed the Villard drawings which are already cited in"
"1381",30001,"horological literature, we must draw attention to the fact that this"
"1382",30001,"medieval architect also gives an illustration of a perpetual motion"
"1383",30001,"wheel. In this case (fig. 21) it is of the type having weights at the"
"1384",30001,"end of swinging arms, a type that occurs very frequently at later dates"
"1385",30001,"in Europe and is also given in the Islamic texts. We cannot, in this"
"1386",30001,"case, suggest that drawings of clocks and of perpetual motion devices"
"1387",30001,"occur together by more than a coincidence, for Villard seems to have"
"1388",30001,"been interested in most sorts of mechanical device. But even this type"
"1389",30001,"of coincidence becomes somewhat striking when repeated often enough. It"
"1390",30001,"seems that each early mention of ""self-moving wheels"" occurs in"
"1391",30001,"connection with some sort of clock or mechanized astronomical device."
"1392",30001,""
"1393",30001,"Having now completed a survey of the traditions of astronomical models,"
"1394",30001,"we have seen that many types of device embodying features later found in"
"1395",30001,"mechanical clocks evolved through various cultures and flowed into"
"1396",30001,"Europe, coming together in a burst of multifarious activity during the"
"1397",30001,"second half of the 13th century, notably in the region of France. We"
"1398",30001,"must now attempt to fill the residual gap, and in so doing examine the"
"1399",30001,"importance of perpetual motion devices, mechanical and magnetic, in the"
"1400",30001,"crucial transition from protoclock to mechanical-escapement clock."
"1401",30001,""
"1402",30001,""
"1403",30001,""
"1404",30001,""
"1405",30001,"Perpetual Motion and the Clock before de Dondi"
"1406",30001,""
"1407",30001,"We have already noted, more or less briefly, several instances of the"
"1408",30001,"use of wheels ""moving by themselves"" or the use of a fluid for purposes"
"1409",30001,"other than as a motive power. Chronologically arranged, these are the"
"1410",30001,"Indian devices of _ca._ 1150 or a little earlier, as those of Ri[d.]w[=a]n"
"1411",30001,"_ca._ 1200, that of the Alfonsine mercury clock, _ca._ 1272, and the"
"1412",30001,"French Bible illumination of _ca._ 1285. This strongly suggests a steady"
"1413",30001,"transmission from East to West, and on the basis of it, we now"
"1414",30001,"tentatively propose an additional step, a transmission from China to"
"1415",30001,"India and perhaps further West, _ca._ 1100, and possibly reinforced by"
"1416",30001,"further transmissions at later dates."
"1417",30001,""
"1418",30001,"One need only assume the existence of vague traveler's tales about the"
"1419",30001,"existence of the 11th-century Chinese clocks with their astronomical"
"1420",30001,"models and jackwork and with their great wheel, apparently moving by"
"1421",30001,"itself but using water having no external inlet or outlet. Such a"
"1422",30001,"stimulus, acting as it did on a later occasion when Galileo received"
"1423",30001,"word of the invention of the telescope in the Low Countries, might"
"1424",30001,"easily lead to the re-invention of just such perpetual-motion wheels as"
"1425",30001,"we have already noted. In many ways, once the idea has been suggested it"
"1426",30001,"is natural to associate such a perpetual motion with the incessant"
"1427",30001,"diurnal rotation of the heavens. Without some such stimulus however it"
"1428",30001,"is difficult to explain why this association did not occur earlier, and"
"1429",30001,"why, once it comes there seems to be such a chronological procession"
"1430",30001,"from culture to culture."
"1431",30001,""
"1432",30001,"We now turn to what is undoubtedly the most curious part of this story,"
"1433",30001,"in which automatically moving astronomical models and perpetual motion"
"1434",30001,"wheels are linked with the earliest texts on magnetism and the magnetic"
"1435",30001,"compass, another subject with a singularly troubled historical origin."
"1436",30001,"The key text in this is the famous _Epistle on the magnet_, written by"
"1437",30001,"Peter Peregrinus, a Picard, in an army camp at the Siege of Lucera and"
"1438",30001,"dated August 8, 1269.[40] In spite of the precise dating it is certain"
"1439",30001,"that the work was done long before, for it is quoted unmistakably by"
"1440",30001,"Roger Bacon in at least three places, one of which must have been"
"1441",30001,"written before _ca._ 1250.[41]"
"1442",30001,""
"1443",30001,"The _Epistle_ contains two parts; in the first there is a general"
"1444",30001,"account of magnetism and the properties of the loadstone, closing with a"
"1445",30001,"discussion ""of the inquiry whence the magnet receives the natural virtue"
"1446",30001,"which it has."" Peter attributed this virtue to a sympathy with the"
"1447",30001,"heavens, proposing to prove his point by the construction of a"
"1448",30001,"""terrella,"" a uniform sphere of loadstone which is to be carefully"
"1449",30001,"balanced and mounted in the manner of an armillary sphere, with its axis"
"1450",30001,"directed along the polar axis of the diurnal rotation. He then"
"1451",30001,"continues:"
"1452",30001,""
"1453",30001,"  Now if the stone then move according to the motion of the"
"1454",30001,"  heavens, rejoice that you have arrived at a secret marvel."
"1455",30001,"  But if not, let it be ascribed rather to your own want of"
"1456",30001,"  skill than to a defect of Nature. But in this position, or"
"1457",30001,"  mode of placing, I deem the virtues of this stone to be"
"1458",30001,"  properly conserved, and I believe that in other positions"
"1459",30001,"  or parts of the sky its virtue is dulled, rather than"
"1460",30001,"  preserved. By means of this instrument at all events you"
"1461",30001,"  will be relieved from every kind of clock (horologium),"
"1462",30001,"  for by it you will be able to know the Ascendant at"
"1463",30001,"  whatever hour you will, and all other dispositions of the"
"1464",30001,"  heavens which Astrologers seek after."
"1465",30001,""
"1466",30001,"It should be noted that the device is to be mounted like an astronomical"
"1467",30001,"instrument and used like one, rather than as a time teller, or as a"
"1468",30001,"simple demonstration of magnetism. In the second part of the _Epistle_"
"1469",30001,"Peter turns to practical instruments, describing for the first time, the"
"1470",30001,"construction of a magnetic compass consisting of a loadstone or iron"
"1471",30001,"needle pivoted with a casing marked with a scale of degrees. The third"
"1472",30001,"chapter of this section, concluding the _Epistle_, then continues with"
"1473",30001,"the description of a perpetual motion wheel, ""elaboured with marvellous"
"1474",30001,"ingenuity, in the pursuit of which invention I have seen many people"
"1475",30001,"wandering about, and wearied with manifold toil. For they did not"
"1476",30001,"observe that they could arrive at the mastery of this by means of the"
"1477",30001,"virtue, or power of this stone."""
"1478",30001,""
"1479",30001,"This tells us incidentally, that the perpetual motion device was a"
"1480",30001,"subject of considerable interest at this time.[42] Oddly enough, Peter"
"1481",30001,"does not now develop his idea of the terrella, but proceeds to something"
"1482",30001,"quite new, a device (see fig. 22) in which a bar-magnet loadstone is to"
"1483",30001,"be set towards the end of a pivoted radial arm with a circle fitted on"
"1484",30001,"the inside with iron ""gear teeth,"" the teeth being there not to mesh"
"1485",30001,"with others but to draw the magnet from one to the next, a little bead"
"1486",30001,"providing a counterweight to help the inertia of rotation carry the"
"1487",30001,"magnet from one point of attraction to the next. It is by no means the"
"1488",30001,"sort of device that one would naturally evolve as a means of making"
"1489",30001,"magnetism work perpetually, and I suggest that the toothed wheel is"
"1490",30001,"another instance of some vague idea of protoclocks, perhaps that of Su"
"1491",30001,"Sung, being transmitted from the East."
"1492",30001,""
"1493",30001,"[Illustration: Figure 22.--MAGNETIC PERPETUAL MOTION WHEEL illustrated"
"1494",30001,"by Peter Peregrinus; from the edition of S. P. Thompson (see footnote"
"1495",30001,"40).]"
"1496",30001,""
"1497",30001,"The work of Peter Peregrinus is cited by Roger Bacon in his _De"
"1498",30001,"secretis_ as well as in the _Opus majus_ and _Opus minus_. In the first"
"1499",30001,"and earliest of these occurs a description, taken from Ptolemy, of the"
"1500",30001,"construction of the (observing) armillary sphere. He says that this"
"1501",30001,"cannot be made to move naturally by any mathematical device, but ""a"
"1502",30001,"faithful and magnificent experimentor is straining to make one out of"
"1503",30001,"such material, and by such a device, that it will revolve naturally with"
"1504",30001,"the diurnal heavenly rotation."" He continues with the statement that"
"1505",30001,"this possibility is also suggested by the fact that the motions of"
"1506",30001,"comets, of tides, and of certain planets also follow that of the Sun and"
"1507",30001,"of the heavens. Only in the _Opus minus_, where he repeats reference to"
"1508",30001,"this device, does he finally reveal that it is to be made to work by"
"1509",30001,"means of the loadstone."
"1510",30001,""
"1511",30001,"The form of Bacon's reference to Peregrinus is strongly reminiscent of"
"1512",30001,"the statement by Robertus Anglicus, already mentioned as an indication"
"1513",30001,"of preoccupation with diurnally rotating wheels, at a date (1271)"
"1514",30001,"remarkably close to that of the _Epistle_ (1269)--so much so that it"
"1515",30001,"could well be thought that the friend to which Peter was writing was"
"1516",30001,"either Robert himself or somebody associated with him, perhaps at the"
"1517",30001,"University of Paris--a natural place to which the itinerant Peter might"
"1518",30001,"communicate his findings."
"1519",30001,""
"1520",30001,"The fundamental question here, of course, is whether the idea of an"
"1521",30001,"automatic astronomical device was transmitted from Arabic, Indian, or"
"1522",30001,"Chinese sources, or whether it arose quite independently in this case as"
"1523",30001,"a natural concomitant of identifying the poles of the magnet with the"
"1524",30001,"poles of the heavens. We shall now attempt to show that the history of"
"1525",30001,"the magnetic compass might provide a quite independent argument in"
"1526",30001,"favour of the hypothesis that there was a 'stimulus' transmission."
"1527",30001,""
"1528",30001,""
"1529",30001,""
"1530",30001,""
"1531",30001,"The Magnetic Compass as a Fellow-traveler from China"
"1532",30001,""
"1533",30001,"The elusive history of the magnetic compass has many points in common"
"1534",30001,"with that of the mechanical clock. Just as we have astronomical models"
"1535",30001,"from the earliest times, so we find knowledge of the loadstone and some"
"1536",30001,"of its properties. Then, parallel to the development of protoclocks in"
"1537",30001,"China throughout the middle ages, we have the evidence analyzed by"
"1538",30001,"Needham, showing the use of the magnet as a divinatory device and of the"
"1539",30001,"(nonmagnetic) south-pointing chariot, which has been confusedly allied"
"1540",30001,"to the story. Curiously, and perhaps significantly the Chinese history"
